Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas,Link Relatório
27,sáb,2024-07-20,19:30,Vancouver W'caps,3.3,3–4,1.2,Dynamo FC,24.114,BC Place Stadium,,Relatório da Partida,,/pt/partidas/43d2d102/Vancouver-Whitecaps-FC-Houston-Dynamo-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Minnesota Utd,1.8,2–0,1.4,SJ Earthquakes,,Allianz Field,,Relatório da Partida,,/pt/partidas/67f48250/Minnesota-United-San-Jose-Earthquakes-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Rapids,2.2,3–2,0.7,RSL,,Dick's Sporting Goods Park,,Relatório da Partida,,/pt/partidas/c065ff91/Colorado-Rapids-Real-Salt-Lake-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Seattle,1.9,0–3,1.6,LAFC,,Lumen Field,,Relatório da Partida,,/pt/partidas/ce8fd7d6/Seattle-Sounders-FC-Los-Angeles-FC-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:45,LA Galaxy,1.8,3–2,1.2,Portland Timbers,,Dignity Health Sports Park,,Relatório da Partida,,/pt/partidas/f6e88d1c/LA-Galaxy-Portland-Timbers-2024Julho20-Major-League-Soccer
28,sáb,2024-08-24,17:45,Minnesota Utd,2.1,2–3,1.5,Seattle,19.751,Allianz Field,,Relatório da Partida,,/pt/partidas/e5be22d7/Minnesota-United-Seattle-Sounders-FC-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,NYCFC,1.3,2–2,1.6,Fire,24.428,Citi Field,,Relatório da Partida,,/pt/partidas/00e2206c/New-York-City-FC-Chicago-Fire-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,Inter Miami,0.5,2–0,1.4,FC Cincinnati,20.106,Chase Stadium,,Relatório da Partida,,/pt/partidas/46878a80/Inter-Miami-FC-Cincinnati-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,D.C. United,1.4,3–4,2.6,FC Dallas,,Audi Field,,Relatório da Partida,,/pt/partidas/acc84c90/DC-United-FC-Dallas-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,Charlotte,1.2,1–1,2.1,NY Red Bulls,,Bank of America Stadium,,Relatório da Partida,,/pt/partidas/f82480f6/Charlotte-FC-New-York-Red-Bulls-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,CF Montréal,0.9,0–5,2.3,NE Revolution,19.619,Stade Saputo,,Relatório da Partida,,/pt/partidas/fc1099f0/CF-Montreal-New-England-Revolution-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,LA Galaxy,4.1,2–0,1.0,Atlanta Utd,25.174,Dignity Health Sports Park,,Relatório da Partida,,/pt/partidas/235f179c/LA-Galaxy-Atlanta-United-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,Sporting KC,1.1,3–0,1.3,Orlando City,,Children's Mercy Park,,Relatório da Partida,,/pt/partidas/305def97/Sporting-Kansas-City-Orlando-City-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,RSL,0.7,0–2,2.0,SJ Earthquakes,21.015,America First Field,,Relatório da Partida,,/pt/partidas/4d34c7cf/Real-Salt-Lake-San-Jose-Earthquakes-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,Portland Timbers,4.2,4–4,1.5,St. Louis,,Providence Park,,Relatório da Partida,,/pt/partidas/85dc8761/Portland-Timbers-St-Louis-City-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,Nashville,1.9,0–2,2.1,Austin,,Geodis Park,,Relatório da Partida,,/pt/partidas/8c7d3a43/Nashville-SC-Austin-FC-2024Agosto24-Major-League-Soccer
28,sáb,2024-08-24,19:30,Dynamo FC,1.2,0–1,0.6,Toronto FC,,Shell Energy Stadium,,Relatório da Partida,,/pt/partidas/b9f589d4/Houston-Dynamo-Toronto-FC-2024Agosto24-Major-League-Soccer
28,qua,2024-08-28,19:30,Philadelphia,1.2,0–1,1.3,Crew,,Subaru Park,,Relatório da Partida,,/pt/partidas/8c446928/Philadelphia-Union-Columbus-Crew-2024Agosto28-Major-League-Soccer
29,sáb,2024-08-31,19:30,Toronto FC,0.6,1–3,1.7,D.C. United,,BMO Field,Marcos de Oliveira,Relatório da Partida,,/pt/partidas/035907cf/Toronto-FC-DC-United-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,Orlando City,2.0,3–0,1.9,Nashville,,Inter&Co Stadium,Victor Rivas,Relatório da Partida,,/pt/partidas/6b085b5a/Orlando-City-Nashville-SC-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,Crew,2.9,4–2,1.7,NYCFC,,Lower.com Field,Ted Unkel,Relatório da Partida,,/pt/partidas/72230c82/Columbus-Crew-New-York-City-FC-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,FC Cincinnati,1.0,4–1,1.1,CF Montréal,,TQL Stadium,Jon Freemon,Relatório da Partida,,/pt/partidas/763be4b7/FC-Cincinnati-CF-Montreal-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,NY Red Bulls,1.6,0–2,2.4,Philadelphia,,Red Bull Arena,Jair Marrufo,Relatório da Partida,,/pt/partidas/9dcf6b5c/New-York-Red-Bulls-Philadelphia-Union-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,Charlotte,0.9,0–1,1.8,Atlanta Utd,,Bank of America Stadium,Alexis Da Silva,Relatório da Partida,,/pt/partidas/c0cd18b9/Charlotte-FC-Atlanta-United-2024Agosto31-Major-League-Soccer
29,dom,2024-09-01,13:45,St. Louis,0.7,2–1,0.7,LA Galaxy,,Citypark,Joe Dickerson,Relatório da Partida,,/pt/partidas/64d5c015/St-Louis-City-LA-Galaxy-2024Setembro1-Major-League-Soccer
29,sáb,2024-08-31,19:30,Portland Timbers,1.1,1–0,0.8,Seattle,,Providence Park,Lukasz Szpala,Relatório da Partida,,/pt/partidas/01224e17/Portland-Timbers-Seattle-Sounders-FC-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,LAFC,1.0,0–2,2.0,Dynamo FC,,BMO Stadium,Armando Villarreal,Relatório da Partida,,/pt/partidas/0275bc70/Los-Angeles-FC-Houston-Dynamo-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,FC Dallas,2.6,2–3,2.2,Rapids,19.096,Toyota Stadium,Ricardo Montero,Relatório da Partida,,/pt/partidas/330726c3/FC-Dallas-Colorado-Rapids-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,Fire,1.4,1–4,2.2,Inter Miami,55.385,Soldier Field,Pierre-Luc Lauziere,Relatório da Partida,,/pt/partidas/4021beb0/Chicago-Fire-Inter-Miami-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,Austin,0.6,0–1,0.9,Vancouver W'caps,20.738,Q2 Stadium,Mark Allatin,Relatório da Partida,,/pt/partidas/573d7d4b/Austin-FC-Vancouver-Whitecaps-FC-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,SJ Earthquakes,0.6,1–2,2.0,Minnesota Utd,,PayPal Park,Sergii Demianchuk,Relatório da Partida,,/pt/partidas/8e90b77b/San-Jose-Earthquakes-Minnesota-United-2024Agosto31-Major-League-Soccer
29,sáb,2024-08-31,19:30,RSL,2.6,2–0,0.7,NE Revolution,,America First Field,Fotis Bazakos,Relatório da Partida,,/pt/partidas/df8c77c3/Real-Salt-Lake-New-England-Revolution-2024Agosto31-Major-League-Soccer
17,sáb,2024-09-07,19:30,Crew,0.4,0–4,2.0,Seattle,20.523,Lower.com Field,Rosendo Mendoza,Relatório da Partida,,/pt/partidas/09dabec5/Columbus-Crew-Seattle-Sounders-FC-2024Setembro7-Major-League-Soccer
30,sáb,2024-09-07,19:30,NY Red Bulls,1.4,1–1,0.9,Sporting KC,,Red Bull Arena,Ramy Touchan,Relatório da Partida,,/pt/partidas/da562cb2/New-York-Red-Bulls-Sporting-Kansas-City-2024Setembro7-Major-League-Soccer
30,sáb,2024-09-07,19:30,NE Revolution,0.9,2–2,1.5,St. Louis,30.512,Gillette Stadium,Tim Ford,Relatório da Partida,,/pt/partidas/eadc3696/New-England-Revolution-St-Louis-City-2024Setembro7-Major-League-Soccer
24,sáb,2024-09-07,19:30,Dynamo FC,1.1,0–0,0.3,LAFC,,Shell Energy Stadium,Guido Gonzalez Jr.,Relatório da Partida,,/pt/partidas/6a574629/Houston-Dynamo-Los-Angeles-FC-2024Setembro7-Major-League-Soccer
30,sáb,2024-09-07,19:30,Vancouver W'caps,1.8,0–0,0.7,FC Dallas,,BC Place Stadium,Allen Chapman,Relatório da Partida,,/pt/partidas/6e65be1f/Vancouver-Whitecaps-FC-FC-Dallas-2024Setembro7-Major-League-Soccer
30,sáb,2024-09-07,19:30,Fire,0.5,1–2,0.7,D.C. United,16.426,SeatGeek Stadium,Fotis Bazakos,Relatório da Partida,,/pt/partidas/a6036159/Chicago-Fire-DC-United-2024Setembro7-Major-League-Soccer
31,sáb,2024-09-14,19:30,D.C. United,1.3,1–1,1.2,NYCFC,19.215,Audi Field,Ramy Touchan,Relatório da Partida,,/pt/partidas/00a6c938/DC-United-New-York-City-FC-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Atlanta Utd,0.5,0–2,1.1,Nashville,,Mercedes-Benz Stadium,Armando Villarreal,Relatório da Partida,,/pt/partidas/4dd80729/Atlanta-United-Nashville-SC-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Inter Miami,1.1,3–1,1.9,Philadelphia,,Chase Stadium,Boiko Serhii,Relatório da Partida,,/pt/partidas/9b54f115/Inter-Miami-Philadelphia-Union-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,FC Cincinnati,0.3,0–0,1.3,Crew,,TQL Stadium,Joe Dickerson,Relatório da Partida,,/pt/partidas/9f5b80d7/FC-Cincinnati-Columbus-Crew-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,CF Montréal,1.3,2–1,1.2,Charlotte,,Stade Saputo,Rubiel Vazquez,Relatório da Partida,,/pt/partidas/c3fe48e7/CF-Montreal-Charlotte-FC-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Toronto FC,1.1,2–1,3.3,Austin,,BMO Field,Chris Penso,Relatório da Partida,,/pt/partidas/f6ee0cae/Toronto-FC-Austin-FC-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Orlando City,2.1,3–0,1.2,NE Revolution,,Inter&Co Stadium,Tori Penso,Relatório da Partida,,/pt/partidas/ffb3c4ec/Orlando-City-New-England-Revolution-2024Setembro14-Major-League-Soccer
31,dom,2024-09-15,16:15,Seattle,2.9,2–0,0.7,Sporting KC,31.898,Lumen Field,Drew Fischer,Relatório da Partida,,/pt/partidas/a5937963/Seattle-Sounders-FC-Sporting-Kansas-City-2024Setembro15-Major-League-Soccer
31,sáb,2024-09-14,19:30,Fire,2.1,2–1,1.5,NY Red Bulls,,Soldier Field,Mark Allatin,Relatório da Partida,,/pt/partidas/755ea9f5/Chicago-Fire-New-York-Red-Bulls-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,St. Louis,1.6,1–3,2.3,Minnesota Utd,,Citypark,Marcos de Oliveira,Relatório da Partida,,/pt/partidas/7d556c1d/St-Louis-City-Minnesota-United-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Vancouver W'caps,2.8,2–0,1.0,SJ Earthquakes,,BC Place Stadium,Lukasz Szpala,Relatório da Partida,,/pt/partidas/a3e99752/Vancouver-Whitecaps-FC-San-Jose-Earthquakes-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Dynamo FC,1.5,4–1,0.8,RSL,,Shell Energy Stadium,Jon Freemon,Relatório da Partida,,/pt/partidas/e0a8e36f/Houston-Dynamo-Real-Salt-Lake-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,LA Galaxy,2.4,4–2,1.6,LAFC,,Dignity Health Sports Park,Ted Unkel,Relatório da Partida,,/pt/partidas/e7b27721/El-Trafico-LA-Galaxy-Los-Angeles-FC-2024Setembro14-Major-League-Soccer
31,sáb,2024-09-14,19:30,Rapids,1.3,2–1,2.1,Portland Timbers,16.038,Dick's Sporting Goods Park,Filip Dujic,Relatório da Partida,,/pt/partidas/e938a91e/Colorado-Rapids-Portland-Timbers-2024Setembro14-Major-League-Soccer
32,qua,2024-09-18,19:30,NYCFC,2.9,1–5,1.7,Philadelphia,19.153,Yankee Stadium,Pierre-Luc Lauziere,Relatório da Partida,,/pt/partidas/05c5af5a/New-York-City-FC-Philadelphia-Union-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,NE Revolution,1.3,2–2,0.4,CF Montréal,18.019,Gillette Stadium,Elijio Arreguin,Relatório da Partida,,/pt/partidas/785b7627/New-England-Revolution-CF-Montreal-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Atlanta Utd,1.6,2–2,1.8,Inter Miami,,Mercedes-Benz Stadium,Rosendo Mendoza,Relatório da Partida,,/pt/partidas/ae626038/Atlanta-United-Inter-Miami-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Toronto FC,0.9,0–2,1.1,Crew,21.355,BMO Field,Guido Gonzalez Jr.,Relatório da Partida,,/pt/partidas/d35b397d/Toronto-FC-Columbus-Crew-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Minnesota Utd,1.7,1–2,1.2,FC Cincinnati,19.649,Allianz Field,Drew Fischer,Relatório da Partida,,/pt/partidas/21723188/Minnesota-United-FC-Cincinnati-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,RSL,2.1,3–2,2.1,FC Dallas,19.436,America First Field,Sergii Demianchuk,Relatório da Partida,,/pt/partidas/33e7a1b2/Real-Salt-Lake-FC-Dallas-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Seattle,1.2,2–2,1.4,SJ Earthquakes,29.326,Lumen Field,Victor Rivas,Relatório da Partida,,/pt/partidas/4263fc6f/Seattle-Sounders-FC-San-Jose-Earthquakes-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Portland Timbers,3.0,4–2,2.2,LA Galaxy,,Providence Park,Tim Ford,Relatório da Partida,,/pt/partidas/470ce725/Portland-Timbers-LA-Galaxy-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Nashville,0.3,1–0,0.6,Fire,,Geodis Park,Rubiel Vazquez,Relatório da Partida,,/pt/partidas/5ccf3153/Nashville-SC-Chicago-Fire-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,LAFC,1.0,1–1,0.6,Austin,22.153,BMO Stadium,Allen Chapman,Relatório da Partida,,/pt/partidas/7a6a8af1/Los-Angeles-FC-Austin-FC-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Sporting KC,3.0,4–1,0.6,Rapids,14.826,Children's Mercy Park,Fotis Bazakos,Relatório da Partida,,/pt/partidas/833399a2/Sporting-Kansas-City-Colorado-Rapids-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,19:30,Dynamo FC,1.2,1–1,1.1,Vancouver W'caps,14.282,Shell Energy Stadium,Alexis Da Silva,Relatório da Partida,,/pt/partidas/c910714a/Houston-Dynamo-Vancouver-Whitecaps-FC-2024Setembro18-Major-League-Soccer
32,qua,2024-09-18,20:15,Orlando City,1.3,2–0,0.2,Charlotte,22.902,Inter&Co Stadium,Marcos de Oliveira,Relatório da Partida,,/pt/partidas/d3dd9a7a/Orlando-City-Charlotte-FC-2024Setembro18-Major-League-Soccer
