Equipe,Jogador,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
NY Red Bulls,Daniel Edelman,75,USA,CM,20-303,90,0,0,0,0,1,0,0,0,80,3,1,2,0.1,0.1,0.0,4,0,54,66,"81,8",7,35,0,0,0,2024-02-25
NY Red Bulls,Frankie Amaya,8,USA,CM,23-152,90,0,0,0,0,2,2,0,0,84,0,0,1,0.2,0.2,0.0,5,0,59,77,"76,6",9,48,0,2,1,2024-02-25
NY Red Bulls,Peter Stroud,5,USA,RM,21-308,63,0,0,0,0,0,0,0,0,34,1,0,3,0.0,0.0,0.0,1,0,23,26,"88,5",1,16,1,0,0,2024-02-25
NY Red Bulls,Lewis Morgan,9,SCO,RM,27-148,27,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,6,"66,7",0,3,1,0,0,2024-02-25
NY Red Bulls,Kyle Duncan,6,USA,LB,26-201,90,0,0,0,0,1,0,0,0,61,1,1,0,0.1,0.1,0.0,0,0,35,52,"67,3",2,28,2,4,1,2024-02-25
NY Red Bulls,Noah Eile,3,SWE,CB,21-221,90,0,0,0,0,0,0,0,0,81,1,3,0,0.0,0.0,0.2,1,0,66,71,"93,0",4,42,2,0,0,2024-02-25
NY Red Bulls,Sean Nealis,15,USA,CB,27-043,90,0,0,0,0,1,0,0,0,74,3,0,1,0.1,0.1,0.1,2,0,58,67,"86,6",7,36,1,0,0,2024-02-25
NY Red Bulls,Dylan Nealis,12,USA,RB,25-210,90,0,0,0,0,1,0,0,0,81,2,2,1,0.0,0.0,0.3,5,0,55,71,"77,5",4,35,1,0,0,2024-02-25
NY Red Bulls,Carlos Coronel,31,PAR,GK,27-058,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,25,31,"80,6",0,18,0,0,0,2024-02-25
Portland Timbers,Dairon Asprilla,27,COL,FW,31-275,90,0,0,0,0,1,0,0,0,40,1,0,0,0.0,0.0,0.0,2,1,19,25,"76,0",2,22,1,4,1,2024-02-24
Portland Timbers,Antony,11,BRA,LW,22-169,85,2,0,0,0,3,2,0,0,45,4,2,2,0.3,0.3,0.0,1,0,18,27,"66,7",2,22,4,5,2,2024-02-24
Portland Timbers,David Ayala,24,ARG,RW,21-213,5,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,3,3,"100,0",2,2,0,0,0,2024-02-24
Portland Timbers,Santiago Moreno,30,COL,RW,23-309,90,0,0,0,0,2,0,0,0,51,4,0,5,0.1,0.1,0.0,3,1,29,39,"74,4",7,25,8,3,2,2024-02-24
Portland Timbers,Eryk Williamson,19,USA,AM,26-258,74,1,1,0,0,1,1,0,0,35,1,0,0,0.1,0.1,0.1,2,1,20,26,"76,9",4,18,0,3,2,2024-02-24
Portland Timbers,Nathan Fogaça,99,BRA,AM,24-260,16,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,4,"75,0",0,4,1,1,0,2024-02-24
Portland Timbers,Diego Chará,21,COL,DM,37-325,90,0,0,0,0,0,0,0,0,37,2,2,0,0.0,0.0,0.0,1,1,27,31,"87,1",2,11,0,0,0,2024-02-24
Portland Timbers,Cristhian Paredes,22,PAR,DM,25-282,88,0,1,0,0,0,0,1,0,43,2,0,1,0.0,0.0,0.3,3,1,27,33,"81,8",4,18,0,0,0,2024-02-24
Portland Timbers,Dario Župarić,13,BIH,DM,31-297,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,1,0,0,0,2024-02-24
Portland Timbers,Eric Miller,15,USA,LB,31-040,90,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.0,0,0,34,43,"79,1",0,21,0,0,0,2024-02-24
Portland Timbers,Kamal Miller,4,CAN,CB,26-284,90,0,0,0,0,0,0,1,0,55,0,0,0,0.0,0.0,0.0,0,0,39,51,"76,5",5,33,0,0,0,2024-02-24
Portland Timbers,Zac McGraw,18,CAN,CB,26-261,90,0,0,0,0,0,0,0,0,54,0,2,1,0.0,0.0,0.0,0,0,37,42,"88,1",0,18,0,0,0,2024-02-24
Portland Timbers,Juan David Mosquera,29,COL,RB,21-172,90,0,1,0,0,0,0,0,0,61,4,1,1,0.0,0.0,0.2,2,1,40,53,"75,5",1,24,2,2,1,2024-02-24
Portland Timbers,James Pantemis,41,CAN,GK,27-003,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,19,32,"59,4",0,23,0,0,0,2024-02-24
Rapids,Rafael Navarro,9,BRA,FW,23-316,76,0,0,0,0,2,1,0,0,32,2,1,2,0.1,0.1,0.0,2,0,14,19,"73,7",3,15,0,4,2,2024-02-24
Rapids,Darren Yapi,77,USA,FW,19-097,14,0,0,0,0,1,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,0,1,"0,0",0,1,0,0,0,2024-02-24
Rapids,Cole Bassett,23,USA,"LW,DM",22-211,90,0,0,0,0,3,0,0,0,61,1,0,2,0.2,0.2,0.0,2,0,41,46,"89,1",5,41,2,3,1,2024-02-24
Rapids,Calvin Harris,14,ENG,RW,23-341,62,1,0,0,0,1,1,0,0,30,2,0,0,0.3,0.3,0.1,1,0,22,26,"84,6",2,24,3,2,1,2024-02-24
Rapids,Omir Fernandez,11,USA,RW,25-016,28,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,11,13,"84,6",1,9,2,0,0,2024-02-24
Rapids,Djordje Mihailovic,10,USA,AM,25-106,90,0,0,0,0,0,0,1,0,46,0,0,1,0.0,0.0,0.0,2,0,34,41,"82,9",3,31,0,1,0,2024-02-24
Rapids,Oliver Larraz,18,USA,DM,22-161,62,0,0,0,0,0,0,0,0,46,1,0,2,0.0,0.0,0.5,1,0,26,36,"72,2",2,26,1,1,1,2024-02-24
Rapids,Jonathan Lewis,7,USA,"LW,DM",26-265,28,0,0,0,0,1,0,0,0,15,3,0,0,0.0,0.0,0.0,0,0,10,10,"100,0",2,6,0,1,0,2024-02-24
Rapids,Connor Ronan,20,IRL,DM,25-355,90,0,1,0,0,1,0,0,0,113,2,0,0,0.0,0.0,0.3,5,1,86,106,"81,1",15,77,1,0,0,2024-02-24
Rapids,Sam Vines,3,USA,LB,24-269,62,0,0,0,0,1,1,0,0,49,0,0,4,0.5,0.5,0.1,5,1,40,44,"90,9",4,32,3,1,1,2024-02-24
Rapids,Jackson Travis,99,USA,LB,20-001,28,0,0,0,0,0,0,0,0,26,2,0,0,0.0,0.0,0.0,2,0,19,22,"86,4",3,16,2,1,0,2024-02-24
Rapids,Andreas Maxsø,5,DEN,CB,29-343,90,0,0,0,0,0,0,1,0,70,0,1,0,0.0,0.0,0.0,0,0,60,64,"93,8",3,44,1,0,0,2024-02-24
Rapids,Moïse Bombito,64,CAN,CB,23-331,90,0,0,0,0,1,0,1,0,88,3,1,1,0.0,0.0,0.0,1,0,66,76,"86,8",8,56,0,0,0,2024-02-24
Rapids,Keegan Rosenberry,2,USA,RB,30-075,90,0,0,0,0,1,0,0,0,83,1,1,0,0.0,0.0,0.0,3,0,66,77,"85,7",7,50,1,0,0,2024-02-24
Rapids,Zack Steffen,95,USA,GK,28-328,90,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,11,15,"73,3",0,9,0,0,0,2024-02-24
Philadelphia,Mikael Uhre,7,DEN,FW,29-147,90,1,0,0,0,3,1,0,0,30,0,1,1,0.8,0.8,0.0,0,0,14,22,"63,6",1,10,0,1,0,2024-02-24
Philadelphia,Julián Carranza,9,ARG,FW,23-278,90,0,0,0,0,2,2,0,0,39,2,0,1,0.4,0.4,0.0,3,0,17,24,"70,8",3,25,0,1,0,2024-02-24
Philadelphia,Dániel Gazdag,10,HUN,AM,27-359,90,1,0,0,0,1,1,0,0,50,1,0,2,0.5,0.5,0.2,2,1,29,40,"72,5",9,24,1,2,0,2024-02-24
Philadelphia,Jack McGlynn,16,USA,LM,20-232,78,0,0,0,0,0,0,0,0,74,3,1,1,0.0,0.0,0.1,4,0,54,66,"81,8",8,40,1,0,0,2024-02-24
Philadelphia,Alejandro Bedoya,11,USA,LM,36-301,12,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,1,5,11,"45,5",0,6,0,0,0,2024-02-24
Philadelphia,Quinn Sullivan,33,USA,RM,19-334,90,0,1,0,0,5,1,0,0,64,1,0,2,0.3,0.3,0.5,3,1,34,49,"69,4",10,36,8,2,1,2024-02-24
Philadelphia,José Andrés Martínez,8,VEN,DM,29-201,90,0,1,0,0,2,0,1,0,54,3,1,2,0.1,0.1,0.6,3,1,31,43,"72,1",5,26,3,2,2,2024-02-24
Philadelphia,Kai Wagner,27,GER,LB,27-009,90,0,0,0,0,0,0,0,0,76,5,0,1,0.0,0.0,0.1,4,0,49,67,"73,1",6,14,1,0,0,2024-02-24
Philadelphia,Damion Lowe,17,JAM,CB,30-295,90,0,0,0,0,1,0,0,0,80,2,0,1,0.0,0.0,0.0,2,0,59,68,"86,8",0,35,0,0,0,2024-02-24
Philadelphia,Jakob Glesnes,5,NOR,CB,29-336,90,0,0,0,0,1,1,0,0,58,1,1,1,0.0,0.0,0.0,3,0,45,52,"86,5",6,28,0,0,0,2024-02-24
Philadelphia,Nathan Harriel,26,USA,RB,22-307,90,0,0,0,0,1,0,0,0,57,0,0,6,0.0,0.0,0.5,3,0,38,47,"80,9",1,20,1,1,0,2024-02-24
Philadelphia,Oliver Semmle,1,GER,GK,25-333,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,20,"90,0",0,11,0,0,0,2024-02-24
Fire,Hugo Cuypers,9,BEL,FW,27-017,87,0,0,0,0,1,0,0,0,36,0,0,1,0.3,0.3,0.0,1,0,14,24,"58,3",1,15,0,2,0,2024-02-24
Fire,Tom Barlow,12,USA,FW,28-231,3,0,0,0,0,1,1,0,0,8,1,0,0,0.4,0.4,0.0,1,0,3,4,"75,0",0,5,1,1,1,2024-02-24
Fire,Brian Gutiérrez,17,USA,LW,20-252,87,1,1,0,0,3,1,0,0,45,2,0,0,0.3,0.3,0.4,3,1,26,34,"76,5",0,24,3,2,1,2024-02-24
Fire,Federico Navarro,31,ARG,LW,23-352,3,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,"85,7",0,3,0,0,0,2024-02-24
Fire,Maren Haile-Selassie,7,SUI,RW,24-348,90,0,0,0,0,2,1,0,0,41,0,0,1,0.1,0.1,0.6,4,1,25,34,"73,5",3,28,3,5,3,2024-02-24
Fire,Xherdan Shaqiri,10,SUI,AM,32-137,72,0,0,0,0,0,0,0,0,40,1,0,0,0.0,0.0,0.0,2,1,25,38,"65,8",8,23,1,1,1,2024-02-24
Fire,Kellyn Acosta,23,USA,AM,28-215,18,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,11,12,"91,7",1,8,2,0,0,2024-02-24
Fire,Fabian Herbers,21,GER,DM,30-191,90,1,1,0,0,3,1,0,0,56,1,0,3,0.4,0.4,0.5,2,0,33,41,"80,5",4,27,4,1,0,2024-02-24
Fire,Gastón Giménez,30,PAR,DM,32-212,90,0,0,0,0,0,0,0,0,57,1,1,2,0.0,0.0,0.0,0,0,40,44,"90,9",3,24,0,1,0,2024-02-24
Fire,Andrew Gutman,15,USA,LB,27-145,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,"66,7",0,3,0,0,0,2024-02-24
Fire,Chase Gasper,77,USA,LB,28-030,68,0,0,0,0,0,0,0,0,43,0,4,0,0.0,0.0,0.0,1,1,19,34,"55,9",1,17,0,4,4,2024-02-24
Fire,Jonathan Dean,24,USA,LB,26-285,18,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,5,5,"100,0",0,2,0,0,0,2024-02-24
Fire,Rafael Czichos,5,GER,CB,33-286,90,0,0,0,0,0,0,0,0,40,2,0,0,0.0,0.0,0.0,1,0,26,31,"83,9",1,16,0,0,0,2024-02-24
Fire,Mauricio Pineda,22,USA,CB,26-130,90,0,0,0,0,0,0,1,0,41,1,0,0,0.0,0.0,0.0,0,0,23,28,"82,1",3,12,0,0,0,2024-02-24
Fire,Allan Arigoni,27,SUI,RB,25-112,90,0,0,0,0,0,0,0,0,69,0,1,2,0.0,0.0,0.0,3,0,46,58,"79,3",8,36,3,1,0,2024-02-24
Fire,Christopher Brady,34,USA,GK,19-358,90,0,0,0,0,0,0,1,0,27,0,0,0,0.0,0.0,0.0,0,0,10,24,"41,7",0,7,0,0,0,2024-02-24
D.C. United,Christian Benteke,20,BEL,FW,33-083,90,3,0,0,0,6,3,0,0,41,1,0,0,2.1,2.1,0.9,4,0,16,31,"51,6",3,23,2,0,0,2024-02-24
D.C. United,Gabriel Pirani,10,BRA,LW,21-318,73,0,0,0,0,8,1,0,0,43,0,0,1,0.7,0.7,0.1,6,2,24,30,"80,0",4,32,4,2,1,2024-02-24
D.C. United,Kristian Fletcher,27,USA,LW,18-202,17,0,0,0,0,1,0,1,0,15,0,1,1,0.0,0.0,0.0,1,0,6,11,"54,5",0,8,0,2,2,2024-02-24
D.C. United,Jared Stroud,8,USA,RW,27-229,82,0,0,0,0,5,0,1,0,49,1,0,4,1.0,1.0,0.2,7,0,22,31,"71,0",5,32,3,6,2,2024-02-24
D.C. United,Jackson Hopkins,25,USA,RW,19-238,8,0,0,0,0,0,0,0,0,9,0,0,2,0.0,0.0,0.0,0,0,3,5,"60,0",0,5,0,0,0,2024-02-24
D.C. United,Theodore Ku-Dipietro,21,USA,AM,22-027,73,0,0,0,0,3,0,0,0,37,3,0,2,0.3,0.3,0.1,3,0,16,24,"66,7",4,19,0,1,0,2024-02-24
D.C. United,Cristián Dajome,11,COL,AM,30-052,17,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,4,4,"100,0",0,8,1,1,0,2024-02-24
D.C. United,Matti Peltola,4,FIN,DM,21-236,90,0,0,0,0,2,0,0,0,43,2,0,0,0.1,0.1,0.0,2,0,28,34,"82,4",8,20,0,1,1,2024-02-24
D.C. United,Mateusz Klich,43,POL,DM,33-256,90,0,0,0,0,2,1,0,0,56,0,2,3,0.3,0.3,0.3,7,0,39,48,"81,3",11,33,0,0,0,2024-02-24
D.C. United,Pedro Santos,7,POR,LB,35-308,67,0,1,0,0,1,0,1,0,59,0,4,0,0.0,0.0,1.1,7,1,35,51,"68,6",10,35,2,1,0,2024-02-24
D.C. United,Conner Antley,12,USA,LB,28-339,23,0,1,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.7,1,1,9,15,"60,0",0,8,1,0,0,2024-02-24
D.C. United,Christopher McVey,97,SWE,CB,26-318,90,0,0,0,0,0,0,0,0,58,1,1,1,0.0,0.0,0.0,0,0,44,50,"88,0",5,29,0,0,0,2024-02-24
D.C. United,Lucas Bartlett,3,USA,CB,26-213,90,0,0,0,0,1,0,0,0,62,2,0,2,0.1,0.1,0.1,2,1,38,51,"74,5",3,30,0,1,0,2024-02-24
D.C. United,Aaron Herrera,22,GUA,RB,26-263,90,0,1,0,0,1,0,0,0,56,2,3,3,0.1,0.1,0.4,4,1,38,44,"86,4",7,30,2,0,0,2024-02-24
D.C. United,Alex Bono,24,USA,GK,29-305,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,21,30,"70,0",0,22,0,0,0,2024-02-24
NE Revolution,Giacomo Vrioni,9,ALB,FW,25-132,24,0,0,0,0,0,0,2,1,7,0,0,0,0.0,0.0,0.0,0,0,1,4,"25,0",0,3,0,0,0,2024-02-24
NE Revolution,Tomás Chancalay,5,ARG,LW,25-054,90,0,0,0,0,5,2,0,0,36,0,0,0,0.6,0.6,0.0,4,0,15,19,"78,9",1,17,1,6,3,2024-02-24
NE Revolution,Esmir Bajraktarevic,47,USA,RW,18-351,88,0,0,0,0,1,0,0,0,38,4,0,3,0.0,0.0,0.1,4,1,16,23,"69,6",1,19,2,4,3,2024-02-24
NE Revolution,Ryan Spaulding,34,USA,LB,25-167,2,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,4,"75,0",0,2,0,0,0,2024-02-24
NE Revolution,Carles Gil,10,ESP,AM,31-094,90,1,0,0,0,4,3,1,0,62,0,0,1,0.2,0.2,0.5,6,0,37,52,"71,2",13,38,4,4,1,2024-02-24
NE Revolution,Noel Buck,29,ENG,DM,18-325,60,0,0,0,0,0,0,0,0,32,0,0,3,0.0,0.0,0.0,2,0,17,24,"70,8",1,11,0,1,1,2024-02-24
NE Revolution,Ian Harkes,14,USA,DM,28-331,29,0,0,0,0,0,0,2,1,20,2,1,2,0.0,0.0,0.0,0,0,10,12,"83,3",3,10,1,1,1,2024-02-24
NE Revolution,Matt Polster,8,USA,DM,30-261,76,0,1,0,0,0,0,0,0,46,0,1,1,0.0,0.0,0.0,1,1,27,38,"71,1",3,21,0,0,0,2024-02-24
NE Revolution,Emmanuel Boateng,18,GHA,DM,30-038,14,0,0,0,0,0,0,0,0,7,0,0,2,0.0,0.0,0.0,0,0,2,5,"40,0",0,5,0,0,0,2024-02-24
NE Revolution,DeJuan Jones,24,USA,"LB,RB",26-245,90,0,0,0,0,0,0,0,0,61,3,2,1,0.0,0.0,0.0,1,0,39,52,"75,0",2,26,0,0,0,2024-02-24
NE Revolution,David Romney,2,USA,CB,30-257,90,0,0,0,0,0,0,0,0,63,0,0,6,0.0,0.0,0.0,0,0,31,42,"73,8",2,17,0,0,0,2024-02-24
NE Revolution,Jonathan Mensah,6,GHA,CB,33-226,90,0,0,0,0,0,0,0,0,52,1,0,3,0.0,0.0,0.0,0,0,30,41,"73,2",1,18,0,0,0,2024-02-24
NE Revolution,Nick Lima,12,USA,RB,29-099,87,0,0,0,0,0,0,0,0,51,3,1,2,0.0,0.0,0.0,1,0,29,43,"67,4",3,19,1,0,0,2024-02-24
NE Revolution,Nacho Gil,21,ESP,RW,28-168,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,"100,0",1,3,0,0,0,2024-02-24
NE Revolution,Henrich Ravas,1,SVK,GK,26-192,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,19,40,"47,5",0,13,0,0,0,2024-02-24
St. Louis,Klauss,9,BRA,FW,26-360,66,0,0,0,0,3,0,0,0,26,1,0,1,0.2,0.2,0.0,1,0,13,18,"72,2",2,8,1,0,0,2024-02-24
Philadelphia,Samuel Adeniran,16,USA,FW,25-147,24,1,0,0,0,1,1,0,0,15,0,0,0,0.2,0.2,0.0,2,1,7,11,"63,6",0,10,1,1,1,2024-02-24
St. Louis,Samuel Adeniran,16,USA,FW,25-147,24,1,0,0,0,1,1,0,0,15,0,0,0,0.2,0.2,0.0,2,1,7,11,"63,6",0,10,1,1,1,2024-02-24
St. Louis,Nökkvi Þórisson,29,ISL,LW,24-195,66,0,0,0,0,1,0,0,0,32,3,1,3,0.0,0.0,0.1,3,0,14,20,"70,0",2,7,1,1,0,2024-02-24
St. Louis,Indiana Vassilev,19,USA,AM,23-008,24,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,2,0,5,10,"50,0",2,8,0,0,0,2024-02-24
St. Louis,Célio Pompeu,12,BRA,"RW,LW",24-076,90,0,0,0,0,1,1,1,0,34,2,0,1,0.0,0.0,0.0,0,0,12,24,"50,0",3,10,3,0,0,2024-02-24
Crew,Aziel Jackson,25,USA,AM,22-123,66,0,0,0,0,1,1,0,0,28,0,0,0,0.0,0.0,0.0,1,0,7,14,"50,0",2,17,0,5,2,2024-02-24
St. Louis,Aziel Jackson,25,USA,AM,22-123,66,0,0,0,0,1,1,0,0,28,0,0,0,0.0,0.0,0.0,1,0,7,14,"50,0",2,17,0,5,2,2024-02-24
St. Louis,Jake Nerwinski,2,USA,RB,29-130,24,0,0,0,0,0,0,0,0,10,0,1,1,0.0,0.0,0.0,0,0,4,7,"57,1",0,5,0,0,0,2024-02-24
St. Louis,Eduard Löwen,10,GER,DM,27-027,81,0,1,0,0,1,0,0,0,50,1,0,2,0.0,0.0,0.4,6,1,25,44,"56,8",5,14,1,0,0,2024-02-24
St. Louis,Chris Durkin,8,USA,DM,24-016,9,0,0,0,0,2,0,0,0,6,1,0,0,0.1,0.1,0.0,1,0,2,3,"66,7",2,2,0,0,0,2024-02-24
St. Louis,Njabulo Blom,6,RSA,DM,24-075,90,0,0,0,0,0,0,0,0,46,2,4,2,0.0,0.0,0.0,2,0,23,33,"69,7",4,17,0,1,1,2024-02-24
St. Louis,Anthony Markanich,13,PHI,LB,24-060,90,0,0,0,0,1,0,0,0,59,5,1,2,0.0,0.0,0.0,0,0,29,48,"60,4",5,9,2,0,0,2024-02-24
St. Louis,Joakim Nilsson,4,SWE,CB,30-018,90,0,0,0,0,1,0,0,0,59,2,3,1,0.0,0.0,0.0,0,0,37,48,"77,1",5,14,2,0,0,2024-02-24
St. Louis,Tim Parker,26,USA,CB,31-001,34,0,0,0,0,0,0,0,0,21,2,0,1,0.0,0.0,0.0,0,0,13,19,"68,4",1,7,0,0,0,2024-02-24
St. Louis,Joshua Yaro,15,GHA,CB,29-098,56,0,0,0,0,0,0,0,0,27,0,2,4,0.0,0.0,0.0,0,0,12,17,"70,6",1,5,0,1,1,2024-02-24
St. Louis,Tomas Totland,14,NOR,"RB,RW",25-149,90,0,0,0,0,2,1,0,0,54,0,5,2,0.1,0.1,0.0,2,0,27,42,"64,3",3,19,3,0,0,2024-02-24
St. Louis,Roman Bürki,1,SUI,GK,33-102,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,18,34,"52,9",1,16,0,0,0,2024-02-24
RSL,Cristian Arango,9,COL,FW,28-352,90,1,0,0,0,4,1,0,0,37,0,0,1,0.7,0.7,0.7,6,0,16,23,"69,6",1,22,1,3,0,2024-02-24
RSL,Diego Luna,8,USA,LW,20-170,85,0,0,0,0,1,0,0,0,52,2,0,2,0.0,0.0,0.0,2,0,30,37,"81,1",5,32,0,1,1,2024-02-24
RSL,Fidel Barajas,17,MEX,LW,17-325,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,3,6,"50,0",0,2,0,0,0,2024-02-24
RSL,Carlos Gómez,11,COL,RW,21-165,85,0,0,0,0,2,1,0,0,40,1,2,2,0.3,0.3,0.2,6,0,11,20,"55,0",3,22,2,10,4,2024-02-24
RSL,Anderson Julio,29,ECU,RW,27-269,5,0,0,0,0,1,0,0,0,9,0,1,1,0.4,0.4,0.0,3,0,5,6,"83,3",1,4,2,0,0,2024-02-24
RSL,Pablo Ruíz,7,ARG,AM,25-066,62,0,0,0,0,3,0,0,0,40,0,0,1,0.2,0.2,0.1,2,0,19,30,"63,3",6,17,0,2,0,2024-02-24
RSL,Matt Crooks,25,ENG,AM,30-035,28,0,1,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.5,2,2,11,19,"57,9",1,15,0,2,1,2024-02-24
RSL,Braian Ojeda,6,PAR,DM,23-242,90,0,0,0,0,1,0,0,0,80,3,4,1,0.1,0.1,0.0,2,0,49,65,"75,4",3,30,1,3,2,2024-02-24
RSL,Emeka Eneli,14,USA,DM,24-129,90,0,0,0,0,0,0,0,0,69,5,3,2,0.0,0.0,0.0,1,0,45,53,"84,9",6,27,1,0,0,2024-02-24
RSL,Andrew Brody,2,USA,LB,28-297,90,0,0,0,0,0,0,0,0,68,0,2,2,0.0,0.0,0.0,0,0,44,56,"78,6",6,33,2,1,0,2024-02-24
RSL,Brayan Vera,4,COL,CB,25-040,90,0,0,0,0,0,0,0,0,76,2,0,1,0.0,0.0,0.0,0,0,48,68,"70,6",3,48,0,0,0,2024-02-24
RSL,Justen Glad,15,USA,CB,26-361,90,0,0,0,0,2,0,0,0,88,2,1,1,0.1,0.1,0.0,1,0,68,71,"95,8",4,41,0,1,1,2024-02-24
RSL,Bode Davis,19,USA,RB,22-002,89,0,0,0,0,0,0,0,0,91,4,2,2,0.0,0.0,0.1,1,0,66,77,"85,7",8,52,1,2,0,2024-02-24
RSL,Bryan Oviedo,3,CRC,RB,34-006,1,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,"75,0",2,3,1,0,0,2024-02-24
RSL,Zac MacMath,18,USA,GK,32-201,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,38,50,"76,0",0,39,0,0,0,2024-02-24
Austin,Gyasi Zardes,9,USA,FW,32-175,57,0,0,0,0,1,0,0,0,13,1,0,0,0.1,0.1,0.0,0,0,4,9,"44,4",0,3,0,1,0,2024-02-24
Austin,Diego Rubio,14,CHI,FW,30-285,33,0,0,0,0,0,0,1,0,10,0,0,0,0.0,0.0,0.0,1,0,7,9,"77,8",4,7,0,0,0,2024-02-24
Austin,Emiliano Rigoni,7,ARG,LW,31-020,90,0,0,0,0,1,0,0,0,42,3,1,1,0.2,0.2,0.2,4,0,19,30,"63,3",4,15,2,3,0,2024-02-24
Austin,Ethan Finlay,13,USA,RW,33-202,57,0,0,0,0,2,1,0,0,12,1,0,0,0.2,0.2,0.0,0,0,5,6,"83,3",0,7,0,2,0,2024-02-24
Austin,Jáder Obrian,11,COL,RW,28-282,33,0,0,0,0,2,0,0,0,18,1,0,0,0.1,0.1,0.0,1,0,2,13,"15,4",0,13,0,1,0,2024-02-24
Austin,Owen Wolff,33,USA,"AM,RB",19-056,90,0,1,0,0,0,0,0,0,54,4,1,1,0.0,0.0,0.4,2,1,34,41,"82,9",7,24,1,0,0,2024-02-24
Austin,Alexander Ring,8,FIN,"DM,AM",32-321,90,0,0,0,0,2,0,0,0,65,2,0,0,0.1,0.1,0.0,2,1,40,50,"80,0",4,21,0,0,0,2024-02-24
Austin,Daniel Pereira,6,VEN,DM,23-225,90,0,0,0,0,0,0,0,0,41,3,1,1,0.0,0.0,0.1,1,0,21,26,"80,8",2,15,0,6,1,2024-02-24
Austin,Žan Kolmanič,23,SVN,LB,23-358,73,0,0,0,0,0,0,0,0,52,1,0,0,0.0,0.0,0.2,4,0,30,39,"76,9",2,16,0,4,2,2024-02-24
Austin,Guilherme Biro,29,BRA,LB,23-299,17,1,0,0,0,1,1,0,0,10,1,0,0,0.4,0.4,0.0,0,0,5,7,"71,4",0,6,0,1,0,2024-02-24
Austin,Leo Väisänen,15,FIN,CB,26-216,35,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,0,0,20,23,"87,0",1,13,1,0,0,2024-02-24
Austin,Julio Cascante,18,CRC,CB,30-144,55,0,0,0,0,0,0,0,0,49,0,1,0,0.0,0.0,0.0,0,0,35,43,"81,4",2,27,0,1,1,2024-02-24
Austin,Matt Hedges,2,USA,CB,33-329,90,0,0,0,0,0,0,0,0,74,1,0,4,0.0,0.0,0.0,0,0,48,62,"77,4",3,33,0,0,0,2024-02-24
Austin,Jon Gallagher,17,IRL,RB,28-001,57,0,0,0,0,0,0,0,0,27,2,0,1,0.0,0.0,0.0,1,0,13,21,"61,9",2,7,2,1,1,2024-02-24
Austin,Jhojan Valencia,5,COL,DM,27-212,33,0,0,0,0,0,0,1,0,26,0,0,1,0.0,0.0,0.0,0,0,18,19,"94,7",1,11,0,2,1,2024-02-24
Austin,Brad Stuver,1,USA,GK,32-314,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,40,47,"85,1",1,29,0,0,0,2024-02-24
